"ID"	"adj.P.Val"	"P.Value"	"F"	"Gene.symbol"	"Gene.title"
"208103_s_at"	0.0198442961637497	8.02119698617041e-05	8.74532965489939	"ANP32E"	"acidic nuclear phosphoprotein 32 family member E"
"204317_at"	0.0202118392546597	8.20672759859981e-05	8.71778120521776	"TRMU///GTSE1"	"tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase///G2 and S-phase expressed 1"
"225687_at"	0.0204576768358083	8.41477952408687e-05	8.68767814549023	"FAM83D"	"family with sequence similarity 83 member D"
"215509_s_at"	0.0204576768358083	8.41848844487161e-05	8.68714882400834	"BUB1"	"BUB1 mitotic checkpoint serine/threonine kinase"
"226136_at"	0.0204576768358083	8.41879705177295e-05	8.68710479229433	"GLIPR1"	"GLI pathogenesis related 1"
"208789_at"	0.0206301838884544	8.52751999778819e-05	8.67169990339674	"PTRF"	"polymerase I and transcript release factor"
"219640_at"	0.0210871812145457	8.75498881701301e-05	8.64014539532628	"CLDN15"	"claudin 15"
"230343_at"	0.0211445544672483	8.81748224697323e-05	8.63163128620906	"CST3"	"cystatin C"
"230307_at"	0.0214243400086813	8.97334039686879e-05	8.61067813484098	"SLC25A21-AS1"	"SLC25A21 antisense RNA 1"
"208460_at"	0.0220841568933775	9.29008886232616e-05	8.56928131026689	"GJC1"	"gap junction protein gamma 1"
"1555853_at"	0.0223490958725065	9.44241636314405e-05	8.54991299389363	"PSMB8-AS1"	"PSMB8 antisense RNA 1 (head to head)"
"214461_at"	0.0224400729906833	9.55479765519408e-05	8.5358389905915	"LBP"	"lipopolysaccharide binding protein"
"212971_at"	0.0224400729906833	9.56293919859023e-05	8.53482634620307	"CARS"	"cysteinyl-tRNA synthetase"
"212665_at"	0.0225385636462215	9.64613423541989e-05	8.52453163793646	"TIPARP"	"TCDD inducible poly(ADP-ribose) polymerase"
"233363_at"	0.0227617381565918	9.8189273717373e-05	8.50345309392156	""	""
"209464_at"	0.0227617381565918	9.82491121162445e-05	8.50273033901752	"AURKB"	"aurora kinase B"
"210015_s_at"	0.022792989751685	9.88008883612134e-05	8.49608806819305	"MAP2"	"microtubule associated protein 2"
"1558540_s_at"	0.0234323652703407	0.000102000968163532	8.45833920605299	"SLC2A11"	"solute carrier family 2 member 11"
"234192_s_at"	0.0236168274232712	0.000103235880277308	8.44411288603109	"GKAP1"	"G kinase anchoring protein 1"
"201433_s_at"	0.0238528473581991	0.000104703856716375	8.42743893484183	"PTDSS1"	"phosphatidylserine synthase 1"
"204962_s_at"	0.0241517073964129	0.000106457457385194	8.40784871522922	"SLC35F6///CENPA"	"solute carrier family 35 member F6///centromere protein A"
"221521_s_at"	0.024169318829246	0.000106977140497074	8.40211002930799	"GINS2"	"GINS complex subunit 2"
"217499_x_at"	0.0244794178291172	0.000108797412573854	8.38224429761065	"OR7E37P"	"olfactory receptor family 7 subfamily E member 37 pseudogene"
"229069_at"	0.0246868625262324	0.000110170909124841	8.36749074800819	"SARNP"	"SAP domain containing ribonucleoprotein"
"209610_s_at"	0.0247188836395982	0.000110765916629201	8.36116099340451	"SLC1A4"	"solute carrier family 1 member 4"
"207447_s_at"	0.0248196636272504	0.000111671463233719	8.35159784739383	"MGAT4C"	"MGAT4 family member C"
"235134_at"	0.0249451598924577	0.000112692354703924	8.34091654631401	""	""
"1553972_a_at"	0.0250217449054804	0.000113495980549779	8.33258170974946	"CBS"	"cystathionine-beta-synthase"
"230815_at"	0.0252305640903258	0.000115088782213802	8.31624871392511	"LOC389765"	"kinesin family member 27 pseudogene"
"209729_at"	0.0252305640903258	0.000115366090947992	8.31343009035223	"GAS2L1"	"growth arrest specific 2 like 1"
